rang_bundesweit,verein,verband,gebiet,ligastufe,spielklasse,staffel,staffel_id,platz_in_staffel,spiele,siege,unentschieden,niederlagen,tore,gegentore,tordifferenz,punkte,punkte_pro_spiel,rangaenderung_vorwoche,quelle
24762,TSV Fichte Hagen III,Westfalen,Kreis Hagen,11,Kreisliga C,Kreisliga C1 Hagen,031FF5PUBS00000JVS5489BUVSJ4CRAP-G,17,2,0,0,2,4,10,-6,0,0.0,,fussball.de
24763,TSV Hohenpeißenberg II,Bayern,Kreis Zugspitze,11,B Klasse,B-Klasse Gruppe 5 · Kreis Zugspitze,030RC3JNCK000028VS5489BTVVR5L0PB-G,11,1,0,0,1,2,5,-3,0,0.0,,fussball.de
24764,TSV Türkenfeld II,Bayern,Kreis Zugspitze,11,B Klasse,B-Klasse Gruppe 2 · Kreis Zugspitze,030RC3JJG0000000VS5489BTVVR5L0PB-G,11,1,0,0,1,2,5,-3,0,0.0,,fussball.de
24765,TSV Ötlingen II,Württemberg,Bezirk Neckar/Fils (K),11,Kreisliga C,Kreisliga C3 · Bezirk Neckar/Fils (K),031EMDQS0K000004VS5489BUVUR5FS5A-G,9,1,0,0,1,2,5,-3,0,0.0,,fussball.de
24766,TuS Einigkeit Hillegossen II,Westfalen,Kreis Bielefeld,11,Kreisliga C,Kreisliga C Staffel 1 · Kreis Bielefeld,0311HPTB6O00000JVS5489BTVT51B5B5-G,12,1,0,0,1,2,5,-3,0,0.0,,fussball.de
24767,TuS St. Arnold II,Westfalen,Kreis Steinfurt,11,Kreisliga C,Kreisliga C Qualigruppe 2 Kreis Steinfurt,031D3N85ES000004VS5489BUVUR5FS5A-G,6,2,0,0,2,4,10,-6,0,0.0,,fussball.de
24768,VfB Preußen Greppin,Sachsen-Anhalt,Kreis Anhalt-Bitterfeld,11,1.Kreisklasse,Kreisklasse ABI Ost · Kreis Anhalt-Bitterfeld,031ELLFNQ0000006VS5489BUVUR5FS5A-G,8,1,0,0,1,2,5,-3,0,0.0,,fussball.de
24769,TSV Ringheim-Grossostheim 2,Bayern,Kreis Aschaffenburg,11,B Klasse,BK-Gr3 AB · Kreis Aschaffenburg,0318S0VS8G000005VS5489BTVSK8S3O6-G,13,5,0,0,5,8,23,-15,0,0.0,,fussball.de
24770,Fenerbahce Marl III,Westfalen,Kreis Recklinghausen,11,Kreisliga C,RE KL C 2 · Kreis Recklinghausen,031D419G7G000008VS5489BUVUR5FS5A-G,13,2,0,0,2,3,9,-6,0,0.0,,fussball.de
24771,SG Aschen / Cornau II (9er),Niedersachsen,Kreis Diepholz,11,3.Kreisklasse,3.Kreisklasse DH Süd · Kreis Diepholz,031E2VB63O00000EVS5489BUVUR5FS5A-G,10,2,0,0,2,3,9,-6,0,0.0,,fussball.de
24772,SSC Recklinghausen II,Westfalen,Kreis Recklinghausen,11,Kreisliga C,RE KL C 3 · Kreis Recklinghausen,031D419GD400000AVS5489BUVUR5FS5A-G,13,2,0,0,2,3,9,-6,0,0.0,,fussball.de
24773,SV Hollenstede II 9er,Niedersachsen,Kreis Osnabrück,11,3.Kreisklasse,3. Kreisklasse Osnabrück Staffel A,0316EAH8MG000009VS5489BUVSBBVPEU-G,11,2,0,0,2,3,9,-6,0,0.0,,fussball.de
24774,SV Schwansen II (9er),Schleswig-Holstein,Kreis Rendsburg-Eckernförde,11,Kreisklasse C,Kreisklasse C - 3 · Kreis Rendsburg-Eckernförde,031A5TVP50000004VS5489BTVSK8S3O6-G,9,2,0,0,2,3,9,-6,0,0.0,,fussball.de
24775,SV Warngau II,Bayern,Kreis Zugspitze,11,B Klasse,B-Klasse Gruppe 4 · Kreis Zugspitze,030RC3JM3O00000AVS5489BTVVR5L0PB-G,10,2,0,0,2,3,9,-6,0,0.0,,fussball.de
24776,TuS Brietlingen II,Niedersachsen,Kreis Heide-Wendland,11,3.Kreisklasse,3.Kreisklasse Nord · Kreis Heide-Wendland,0318GQMLU8000000VS5489BUVV628VP4-G,13,2,0,0,2,3,9,-6,0,0.0,,fussball.de
24777,Polizei SV GW Lu-hafen,Südwest,Kreis Rhein-Pfalz,11,C-Klasse,Herren C-Klasse Rhein-Pfalz Süd,031BT7O888000008VS5489BUVUR5FS5A-G,11,3,0,0,3,4,13,-9,0,0.0,,fussball.de
24778,SG Frieda/Schwebda/Aue II (Flex),Hessen,Kreis Werra/Meißner,11,Kreisliga C,KLC Werra-Meißner Gr.2 · Kreis Werra/Meißner,0319HUN5KC000006VS5489BUVV628VP4-G,10,3,0,0,3,4,13,-9,0,0.0,,fussball.de
24779,SV Garßen II,Niedersachsen,Kreis Celle,11,3.Kreisklasse,3. Kreisklasse Celle Nord,031BEF7BJO000004VS5489BTVUS470OH-G,13,4,0,0,4,5,17,-12,0,0.0,,fussball.de
24780,(SG) FC/Ethnikos Puchheim II,Bayern,Kreis Zugspitze,11,B Klasse,B-Klasse Gruppe 1 · Kreis Zugspitze,030RC3JI0C000000VS5489BTVVR5L0PB-G,11,1,0,0,1,1,4,-3,0,0.0,,fussball.de
24781,(SG) Winden I/Baar-Ebenhausen II,Bayern,Kreis Donau/Isar,11,B Klasse,433 B-Klasse 3 · Kreis Donau/Isar,0315D2TQ0G000016VS5489BTVU7GTVLE-G,11,1,0,0,1,1,4,-3,0,0.0,,fussball.de
24782,BFV Hassia Bingen II,Südwest,Kreis Mainz-Bingen,11,C-Klasse,Herren C-Klasse Mainz-Bingen West,031906BBM8000005VS5489BTVSK8S3O6-G,11,2,0,0,2,2,8,-6,0,0.0,,fussball.de
24783,FC Brücken II (FLEX),Südwest,Kreis Birkenfeld,11,C-Klasse,Herren C-Klasse Birkenfeld 3,0316ADV0FS000008VS5489BTVU7GTVLE-G,10,4,0,0,4,4,16,-12,0,0.0,,fussball.de
24784,FC Göllsdorf II,Württemberg,Bezirk Schwarzwald/Zollern (K),11,Kreisliga C,Kreisliga C4 · Bezirk Schwarzwald/Zollern (K),031785Q4L4000004VS5489BUVSBBVPEU-G,9,1,0,0,1,1,4,-3,0,0.0,,fussball.de
24785,FC Matellia Metelen III,Westfalen,Kreis Steinfurt,11,Kreisliga C,Kreisliga C Qualigruppe 4 Kreis Steinfurt,031D3NJR8C000004VS5489BUVUR5FS5A-G,8,3,0,0,3,3,12,-9,0,0.0,,fussball.de
24786,FC Zillhausen,Württemberg,Bezirk Schwarzwald/Zollern (K),11,Kreisliga C,Kreisliga C2 · Bezirk Schwarzwald/Zollern (K),031785MVDS000004VS5489BUVSBBVPEU-G,12,1,0,0,1,1,4,-3,0,0.0,,fussball.de
24787,FSV Köln 99 I,Mittelrhein,Kreis Köln,11,Kreisliga D,Kreisliga D Staffel 4 · Kreis Köln,030TOD608G000000VS5489BUVSOV43J9-G,14,1,0,0,1,1,4,-3,0,0.0,,fussball.de
24788,Fortuna Bredereiche,Brandenburg,Kreis Oberhavel/Barnim,11,1.Kreisklasse,1. Kreisklasse Nord · Kreis Oberhavel/Barnim,03142LVB0O00000BVS5489BUVSBBVPEU-G,9,1,0,0,1,1,4,-3,0,0.0,,fussball.de
24789,Harreslev-Kobbermølle UG II,Schleswig-Holstein,Kreis Schleswig-Flensburg,11,Kreisklasse C,Kreisklasse C - 2 · Kreis Schleswig-Flensburg,031C40BVSK000004VS5489BUVUR5FS5A-G,11,2,0,0,2,2,8,-6,0,0.0,,fussball.de
24790,SC Borussia Friedrichsfelde II,Berlin,Kreis Berlin,11,Kreisliga C,Herren Kreisliga C St.1 · Kreis Berlin,0317AGUJM8000006VS5489BUVSBBVPEU-G,11,2,0,0,2,2,8,-6,0,0.0,,fussball.de
24791,SC Hicret Bielefeld III,Westfalen,Kreis Bielefeld,11,Kreisliga C,Kreisliga C Staffel 2 · Kreis Bielefeld,0311HPTBEO00000JVS5489BTVT51B5B5-G,12,2,0,0,2,2,8,-6,0,0.0,,fussball.de
24792,SG Am Meer II,Niedersachsen,Kreis Jade-Weser-Hunte,11,3.Kreisklasse,3.Kreisklasse JWH Staffel 4 · Kreis Jade-Weser-Hunte,031984EQ90000006VS5489BUVV628VP4-G,11,2,0,0,2,2,8,-6,0,0.0,,fussball.de
24793,SG Borken II,Westfalen,Kreis Recklinghausen,11,Kreisliga C,RE KL C 1 · Kreis Recklinghausen,031D419FV400000BVS5489BUVUR5FS5A-G,15,2,0,0,2,2,8,-6,0,0.0,,fussball.de
24794,SG Friedenweiler/Rötenbach 2,Südbaden,Schwarzwald,11,3.Kreisliga (C),Kreisliga C - Staffel 2 · Schwarzwald,031H27QDOO000004VS5489BUVSJ4CRAP-G,6,1,0,0,1,1,4,-3,0,0.0,,fussball.de
24795,SG Geißlingen-Grießen 3,Südbaden,Hochrhein,11,3.Kreisliga (C),Kreisliga C - Staffel 6 · Hochrhein,031GB7U0AO00000AVS5489BUVSJ4CRAP-G,9,1,0,0,1,1,4,-3,0,0.0,,fussball.de
24796,SGM Rosenfeld/Isingen/Brittheim II,Württemberg,Bezirk Schwarzwald/Zollern (K),11,Kreisliga C,Kreisliga C4 · Bezirk Schwarzwald/Zollern (K),031785Q4L4000004VS5489BUVSBBVPEU-G,10,1,0,0,1,1,4,-3,0,0.0,,fussball.de
24797,SV 1946 Stammheim 2,Bayern,Kreis Schweinfurt,11,B Klasse,BK-Gr2 SW · Kreis Schweinfurt,03135B2FO8000006VS5489BTVU7GTVLE-G,11,5,0,0,5,5,20,-15,0,0.0,,fussball.de
24798,SV Arminia Marten II,Westfalen,Kreis Dortmund,11,Kreisliga C,Kreisliga C1 - Dortmund,03133VAS8O000004VS5489BUVSBBVPEU-G,15,2,0,0,2,2,8,-6,0,0.0,,fussball.de
24799,SV Arnsberg 09 II,Westfalen,Kreis Arnsberg,11,Kreisliga C,Kreisliga C Arnsberg,031ITD73R8000009VS5489BTVSRD0UH9-G,10,1,0,0,1,1,4,-3,0,0.0,,fussball.de
24800,SV Falkensee-Finkenkrug III,Brandenburg,Kreis Havelland,11,1.Kreisklasse,1. Kreisklasse A · Kreis Havelland,03197154F800000KVS5489BUVV628VP4-G,13,1,0,0,1,1,4,-3,0,0.0,,fussball.de
24801,SpG SV Schwarz-Weiß Staupitz/ TSV Grünewalde,Brandenburg,Kreis Südbrandenburg,11,1.Kreisklasse,1. Kreisklasse-West · Kreis Südbrandenburg,031DRJBEA4000005VS5489BUVUR5FS5A-G,9,1,0,0,1,1,4,-3,0,0.0,,fussball.de
24802,SpVg Berghofen III,Westfalen,Kreis Dortmund,11,Kreisliga C,Kreisliga C4 - Dortmund,03133VHPD8000005VS5489BUVSBBVPEU-G,13,2,0,0,2,2,8,-6,0,0.0,,fussball.de
24803,Steglitz GB,Berlin,Kreis Berlin,11,Kreisliga C,Herren Kreisliga C St.3 · Kreis Berlin,0317AGUK5C000004VS5489BUVSBBVPEU-G,11,2,0,0,2,2,8,-6,0,0.0,,fussball.de
24804,TSG Pasing II,Bayern,Kreis München,11,B Klasse,133 B-Klasse 3 · Kreis München,031AP1FEQK000003VS5489BUVV628VP4-G,10,1,0,0,1,1,4,-3,0,0.0,,fussball.de
24805,TSG Wörmlitz-Böllberg II,Sachsen-Anhalt,Kreis SFV Halle,11,1.Kreisklasse,1.Stadtklasse · Kreis SFV Halle,031AJP9V14000004VS5489BUVV628VP4-G,10,1,0,0,1,1,4,-3,0,0.0,,fussball.de
24806,TSV Hollenbach 3,Bayern,Kreis Augsburg,11,B Klasse,BK Aichach · Kreis Augsburg,0310VQ205O000008VS5489BTVT51B5B5-G,13,2,0,0,2,2,8,-6,0,0.0,,fussball.de
24807,TSV Westerhausen II,Niedersachsen,Kreis Osnabrück,11,3.Kreisklasse,3. Kreisklasse Osnabrück Staffel C,0316EAH95000000AVS5489BUVSBBVPEU-G,11,1,0,0,1,1,4,-3,0,0.0,,fussball.de
24808,TuS Neuasseln III,Westfalen,Kreis Dortmund,11,Kreisliga C,Kreisliga C3 - Dortmund,03133VGGEO000005VS5489BUVSBBVPEU-G,12,1,0,0,1,1,4,-3,0,0.0,,fussball.de
24809,VfL Höfen 2,Baden,Kreis Pforzheim,11,Kreisklasse C,bfv-Kreisklasse C2 Pforzheim,0316DCT9O0000004VS5489BTVU7GTVLE-G,10,1,0,0,1,1,4,-3,0,0.0,,fussball.de
24810,SG Ettenheimweiler/Wallburg 2,Südbaden,Offenburg,11,3.Kreisliga (C),Kreisliga C - Staffel 3 · Offenburg,031CPKGD4S00000EVS5489BTVUS470OH-G,14,3,0,0,3,2,11,-9,0,0.0,,fussball.de
24811,SG Fortuna Salzgitter II / Beinum,Niedersachsen,Kreis Nordharz,11,3.Kreisklasse,3. Nordharzklasse Staffel 1,0313R5ECVC00000EVS5489BTVU7GTVLE-G,12,3,0,0,3,2,11,-9,0,0.0,,fussball.de
24812,SV Pullenried II,Bayern,Kreis Cham/Schwandorf,11,B Klasse,B-Klasse CHA/SAD Gr. 2 · Kreis Cham/Schwandorf,0315MQOU4G000000VS5489BTVU7GTVLE-G,12,3,0,0,3,2,11,-9,0,0.0,,fussball.de
24813,(SG 2) DJK Wülfershausen b. Arn. 2/FC 1928 Wasserlosen 2/DJK Schwebenried-Schwemmelsbach e.V. 3 3,Bayern,Kreis Schweinfurt,11,B Klasse,BK-Gr1 SW · Kreis Schweinfurt,03135B2FJ8000006VS5489BTVU7GTVLE-G,12,2,0,0,2,1,7,-6,0,0.0,,fussball.de
24814,FC Arnsberg II,Bayern,Kreis Donau/Isar,11,B Klasse,431 B-Klasse 1 · Kreis Donau/Isar,0315D2TN2C000005VS5489BTVU7GTVLE-G,10,2,0,0,2,1,7,-6,0,0.0,,fussball.de
24815,SC Kickers Berlin 08,Berlin,Kreis Berlin,11,Kreisliga C,Herren Kreisliga C St.4 · Kreis Berlin,0317AGUKBK000005VS5489BUVSBBVPEU-G,11,2,0,0,2,1,7,-6,0,0.0,,fussball.de
24816,SG Großenmeer/Bardenfleth II,Niedersachsen,Kreis Jade-Weser-Hunte,11,3.Kreisklasse,3.Kreisklasse JWH Staffel 2 · Kreis Jade-Weser-Hunte,031CHB0HK0000006VS5489BTVUS470OH-G,12,2,0,0,2,1,7,-6,0,0.0,,fussball.de
24817,Sport-Freunde Bachern 2,Bayern,Kreis Augsburg,11,B Klasse,BK Augsburg Ost,0310VQ1VLO000007VS5489BTVT51B5B5-G,11,2,0,0,2,1,7,-6,0,0.0,,fussball.de
24818,TV Eiche Winzlar II,Niedersachsen,Kreis Nienburg,11,3.Kreisklasse,3.Kreisklasse Süd Nienburg,031DQPU3QO000006VS5489BTVUS470OH-G,9,2,0,0,2,1,7,-6,0,0.0,,fussball.de
24819,Westfalia Hopsten III,Westfalen,Kreis Tecklenburg,11,Kreisliga C,Kreisliga C 1 · Kreis Tecklenburg,031GBGONDK000004VS5489BTVVG7L386-G,11,2,0,0,2,1,7,-6,0,0.0,,fussball.de
24820,SV Conc. Albachten III,Westfalen,Kreis Münster,11,Kreisliga C,Kreisliga C 3 Herren · Kreis Münster,031BT6RDGC000008VS5489BUVUR5FS5A-G,14,3,0,0,3,1,10,-9,0,0.0,,fussball.de
24821,(SG) SV Apfeldorf/Kinsau II,Bayern,Kreis Zugspitze,11,B Klasse,B-Klasse Gruppe 8 · Kreis Zugspitze,030RC3JR8C00001BVS5489BTVVR5L0PB-G,10,1,0,0,1,0,3,-3,0,0.0,,fussball.de
24822,DJK BW Mühlburg,Baden,Kreis Karlsruhe,11,Kreisklasse C,bfv-Kreisklasse C1 Karlsruhe,03141RRNT800000EVS5489BTVU7GTVLE-G,11,1,0,0,1,0,3,-3,0,0.0,,fussball.de
24823,Einheit Bamme,Brandenburg,Kreis Havelland,11,1.Kreisklasse,1. Kreisklasse A · Kreis Havelland,03197154F800000KVS5489BUVV628VP4-G,14,1,0,0,1,0,3,-3,0,0.0,,fussball.de
24824,FC Ahlshausen/Opperh.,Niedersachsen,Kreis Northeim-Einbeck,11,3.Kreisklasse,3. Kreisklasse 9er Staffel 2 · Kreis Northeim-Einbeck,031BDM7ILC000005VS5489BUVUR5FS5A-G,6,1,0,0,1,0,3,-3,0,0.0,,fussball.de
24825,FC Hermannia 09 KS II,Hessen,Kreis Kassel,11,Kreisliga C,KLC Kassel Gr.2,0317AN2G1K000005VS5489BUVSBBVPEU-G,9,1,0,0,1,0,3,-3,0,0.0,,fussball.de
24826,FC Lörzweiler II (flex),Südwest,Kreis Mainz-Bingen,11,C-Klasse,Herren C-Klasse Mainz-Bingen Süd,0319067BF0000003VS5489BTVSK8S3O6-G,12,4,0,0,4,0,12,-12,0,0.0,,fussball.de
24827,SF Asbachtal II,Mittelrhein,Kreis Berg,11,Kreisliga D,Kreisliga D 9 · Kreis Berg,031FM6P9J0000004VS5489BTVUS470OH-G,10,1,0,0,1,0,3,-3,0,0.0,,fussball.de
24828,SF Fasanenhof Kassel II,Hessen,Kreis Kassel,11,Kreisliga C,KLC Kassel Gr.1,0317AMQSQK000009VS5489BUVSBBVPEU-G,7,1,0,0,1,0,3,-3,0,0.0,,fussball.de
24829,SF Offenbau II (9er),Bayern,Kreis Neumarkt/Jura,11,B Klasse,BK Mitte · Kreis Neumarkt/Jura,031BJ5U9UK000002VS5489BUVUR5FS5A-G,10,3,0,0,3,0,9,-9,0,0.0,,fussball.de
24830,SG Coesfeld 06 III,Westfalen,Kreis Ahaus-Coesfeld,11,Kreisliga C,Kreisliga C 2 Ahaus-Coesfeld,031K70HB04000005VS5489BTVSRD0UH9-G,15,2,0,0,2,0,6,-6,0,0.0,,fussball.de
24831,SG HTB Halle II,Sachsen-Anhalt,Kreis SFV Halle,11,1.Kreisklasse,1.Stadtklasse · Kreis SFV Halle,031AJP9V14000004VS5489BUVV628VP4-G,11,1,0,0,1,0,3,-3,0,0.0,,fussball.de
24832,SG Saarmund II,Brandenburg,Kreis Havelland,11,1.Kreisklasse,1. Kreisklasse B · Kreis Havelland,03197154S400000MVS5489BUVV628VP4-G,12,1,0,0,1,0,3,-3,0,0.0,,fussball.de
24833,SV 1898 Wulfen II,Sachsen-Anhalt,Kreis Anhalt-Bitterfeld,11,1.Kreisklasse,Kreisklasse ABI West · Kreis Anhalt-Bitterfeld,031ELKI6D8000006VS5489BUVUR5FS5A-G,9,1,0,0,1,0,3,-3,0,0.0,,fussball.de
24834,SV 1910 Oberderdingen 2,Baden,Kreis Bruchsal,11,Kreisklasse C,bfv-Kreisklasse C Bruchsal,031DCA23KK00000EVS5489BTVUS470OH-G,10,1,0,0,1,0,3,-3,0,0.0,,fussball.de
24835,SV Bad Feilnbach 2,Bayern,Kreis Inn/Salzach,11,B Klasse,B-Klasse 1 · Kreis Inn/Salzach,030UHNJP4O00004IVS5489BTVT51B5B5-G,11,1,0,0,1,0,3,-3,0,0.0,,fussball.de
24836,SV Blau-Weiß Alsdorf,Mittelrhein,Kreis Aachen,11,Kreisliga D,Kreisliga D Staffel 2 · Kreis Aachen,031FNFGJCG000005VS5489BTVVG7L386-G,12,1,0,0,1,0,3,-3,0,0.0,,fussball.de
24837,SV Carum II,Niedersachsen,Kreis Vechta,11,3.Kreisklasse,3.Kreisklasse Vechta,03138PT4JC000004VS5489BUVSBBVPEU-G,9,2,0,0,2,0,6,-6,0,0.0,,fussball.de
24838,SV Heringsdorf,Schleswig-Holstein,Kreis Ostholstein,11,Kreisklasse C,Kreisklasse C - 14 · Kreis Ostholstein,031C8PJ3B0000006VS5489BTVUS470OH-G,9,1,0,0,1,0,3,-3,0,0.0,,fussball.de
24839,SV Spora II,Sachsen-Anhalt,Kreis Burgenland,11,1.Kreisklasse,Kreisklasse Staffel III · Kreis Burgenland,031DRO0NR4000004VS5489BTVUS470OH-G,4,1,0,0,1,0,3,-3,0,0.0,,fussball.de
24840,SV-DJK Kolbermoor 2,Bayern,Kreis Inn/Salzach,11,B Klasse,B-Klasse 1 · Kreis Inn/Salzach,030UHNJP4O00004IVS5489BTVT51B5B5-G,12,1,0,0,1,0,3,-3,0,0.0,,fussball.de
24841,SW Lienen II,Westfalen,Kreis Tecklenburg,11,Kreisliga C,Kreisliga C 2 · Kreis Tecklenburg,031GBIHK74000003VS5489BTVVG7L386-G,11,1,0,0,1,0,3,-3,0,0.0,,fussball.de
24842,SpG Biesenthal/Grüntal II,Brandenburg,Kreis Oberhavel/Barnim,11,1.Kreisklasse,1.Kreisklasse Mitte · Kreis Oberhavel/Barnim,03142LVAKO00000DVS5489BUVSBBVPEU-G,9,1,0,0,1,0,3,-3,0,0.0,,fussball.de
24843,SpVgg Bochingen II,Württemberg,Bezirk Schwarzwald/Zollern (K),11,Kreisliga C,Kreisliga C4 · Bezirk Schwarzwald/Zollern (K),031785Q4L4000004VS5489BUVSBBVPEU-G,11,1,0,0,1,0,3,-3,0,0.0,,fussball.de
24844,Spfr. Dobel 2,Baden,Kreis Pforzheim,11,Kreisklasse C,bfv-Kreisklasse C2 Pforzheim,0316DCT9O0000004VS5489BTVU7GTVLE-G,11,1,0,0,1,0,3,-3,0,0.0,,fussball.de
24845,TG Böhmenkirch II,Württemberg,Bezirk Neckar/Fils (K),11,Kreisliga C,Kreisliga C6 · Bezirk Neckar/Fils (K),031EME2VBK000004VS5489BUVUR5FS5A-G,10,1,0,0,1,0,3,-3,0,0.0,,fussball.de
24846,TGSV Holzhausen II,Hessen,Kreis Rheingau-Taunus,11,Kreisliga C,KLC Rheingau-Taunus Gr.1,031BE4JGRG00000CVS5489BTVUS470OH-G,11,3,0,0,3,0,9,-9,0,0.0,,fussball.de
24847,TSV Bollensen II,Niedersachsen,Kreis Northeim-Einbeck,11,3.Kreisklasse,3. Kreisklasse 9er Staffel 1 · Kreis Northeim-Einbeck,031BDM7IEK000008VS5489BUVUR5FS5A-G,6,1,0,0,1,0,3,-3,0,0.0,,fussball.de
24848,TSV Hartpenning II,Bayern,Kreis Zugspitze,11,B Klasse,B-Klasse Gruppe 3 · Kreis Zugspitze,030RC3JKP800000OVS5489BTVVR5L0PB-G,8,1,0,0,1,0,3,-3,0,0.0,,fussball.de
24849,TV Jahn Göppingen II,Württemberg,Bezirk Neckar/Fils (K),11,Kreisliga C,Kreisliga C6 · Bezirk Neckar/Fils (K),031EME2VBK000004VS5489BUVUR5FS5A-G,11,1,0,0,1,0,3,-3,0,0.0,,fussball.de
24850,Traktor Laubsdorf/KahrenerSV 03,Brandenburg,Kreis Niederlausitz,11,1.Kreisklasse,1.Kreisklasse · Kreis Niederlausitz,031AJ7JJVS00000CVS5489BUVV628VP4-G,13,1,0,0,1,0,3,-3,0,0.0,,fussball.de
24851,VfB Gröbzig,Sachsen-Anhalt,Kreis Anhalt-Bitterfeld,11,1.Kreisklasse,Kreisklasse ABI West · Kreis Anhalt-Bitterfeld,031ELKI6D8000006VS5489BUVUR5FS5A-G,10,1,0,0,1,0,3,-3,0,0.0,,fussball.de
24852,VfL Nendingen II,Württemberg,Bezirk Schwarzwald/Zollern (K),11,Kreisliga C,Kreisliga C3 · Bezirk Schwarzwald/Zollern (K),031785OKQS000004VS5489BUVSBBVPEU-G,10,1,0,0,1,0,3,-3,0,0.0,,fussball.de
24853,TV Schweinheim 2,Bayern,Kreis Aschaffenburg,11,B Klasse,BK-Gr2 AB · Kreis Aschaffenburg,0318S0VS2O000006VS5489BTVSK8S3O6-G,15,6,0,0,6,12,31,-19,0,0.0,,fussball.de
24854,ATV 1873 Frankonia Nürnberg 2,Bayern,Kreis Nürnberg/Frankenhöhe,11,B Klasse,BK-Gr 6 N/F · Kreis Nürnberg/Frankenhöhe,0317T9S1O800001PVS5489BUVSBBVPEU-G,13,4,0,0,4,5,18,-13,0,0.0,,fussball.de
24855,SG Flörsbachtal II,Hessen,Kreis Gelnhausen,11,Kreisliga C,KLC Gelnhausen,031B5UGBAK00000AVS5489BTVSK8S3O6-G,12,4,0,0,4,5,18,-13,0,0.0,,fussball.de
24856,TSV Kattendorf II (9er),Schleswig-Holstein,Kreis Segeberg,11,Kreisklasse C,Kreisklasse C - 8 · Kreis Segeberg,031A6N1SFC000007VS5489BUVV628VP4-G,13,4,0,0,4,5,18,-13,0,0.0,,fussball.de
24857,Kieler MTV IV,Schleswig-Holstein,Kreis Kiel,11,Kreisklasse C,Kreisklasse C - 9 · Kreis Kiel,031C5IPJS8000006VS5489BTVUS470OH-G,12,4,0,0,4,4,17,-13,0,0.0,,fussball.de
24858,VfL Weiße Elf Nordhorn III,Niedersachsen,Kreis Bentheim,11,3.Kreisklasse,3.Kreisklasse Grafschaft Bentheim,0319B91B7S000003VS5489BUVV628VP4-G,13,4,0,0,4,2,15,-13,0,0.0,,fussball.de
24859,IKSV Münster 2,Westfalen,Kreis Münster,11,Kreisliga C,Kreisliga C 1 Herren · Kreis Münster,031BT6GJ3G00000BVS5489BUVUR5FS5A-G,13,3,0,0,3,6,16,-10,0,0.0,,fussball.de
24860,RSV Barntrup II 9er,Westfalen,Kreis Lemgo,11,Kreisliga C,Kreisliga C Gruppe 1 Lemgo,031BEPTQAC00000EVS5489BUVUR5FS5A-G,12,3,0,0,3,5,15,-10,0,0.0,,fussball.de
24861,RW Mastholte II,Westfalen,Kreis Gütersloh,11,Kreisliga C,Kreisliga C Q2 GT · Kreis Gütersloh,031F9UCHOC00000IVS5489BUVSJ4CRAP-G,5,3,0,0,3,4,14,-10,0,0.0,,fussball.de
24862,FSV Blau-Weiss Biere 1,Sachsen-Anhalt,Kreis Salzland,11,1.Kreisklasse,1. Kreisklasse Staffel 1 · Kreis Salzland,030J2D7MJO00000HVS5489BTVUCDSG9E-G,13,3,0,0,3,3,13,-10,0,0.0,,fussball.de
24863,VfR Eberstadt,Hessen,Kreis Darmstadt,11,Kreisliga C,KLC Darmstadt,0319939ARC00000AVS5489BTVSK8S3O6-G,18,6,0,0,6,6,26,-20,0,0.0,,fussball.de
24864,SG Büdelsdorf / Moin FC (9er),Schleswig-Holstein,Kreis Rendsburg-Eckernförde,11,Kreisklasse C,Kreisklasse C - 4 · Kreis Rendsburg-Eckernförde,031A5U8LGS000004VS5489BTVSK8S3O6-G,11,3,0,0,3,2,12,-10,0,0.0,,fussball.de
24865,SG Insel Fehmarn III,Schleswig-Holstein,Kreis Ostholstein,11,Kreisklasse C,Kreisklasse C - 14 · Kreis Ostholstein,031C8PJ3B0000006VS5489BTVUS470OH-G,11,3,0,0,3,2,12,-10,0,0.0,,fussball.de
24866,TSG Altenbach,Baden,Kreis Heidelberg,11,Kreisklasse C,bfv-Kreisklasse C2 Heidelberg,031CI78FA400000BVS5489BTVUS470OH-G,15,3,0,0,3,1,11,-10,0,0.0,,fussball.de
24867,TSV Neuenkirchen II (9er),Niedersachsen,Kreis Heidekreis,11,3.Kreisklasse,3.Kreisklasse Heidekreis,03196U806S000000VS5489BTVSK8S3O6-G,12,3,0,0,3,1,11,-10,0,0.0,,fussball.de
24868,VfL 08 Herzberg II,Niedersachsen,Kreis Göttingen-Osterode,11,3.Kreisklasse,3.Kreisklasse Nord (A) · Kreis Göttingen-Osterode,0317C1IGKO000001VS5489BUVSBBVPEU-G,11,3,0,0,3,1,11,-10,0,0.0,,fussball.de
24869,SV 29 Kempten 2,Bayern,Kreis Allgäu,11,B Klasse,B-Klasse Allgäu 4 Flex,03187B5VDS000005VS5489BUVSBBVPEU-G,14,3,0,0,3,0,10,-10,0,0.0,,fussball.de
24870,SV Ergersheim II (B9),Bayern,Kreis Nürnberg/Frankenhöhe,11,B Klasse,BK-Gr 3 N/F · Kreis Nürnberg/Frankenhöhe,0317T9RVC8000006VS5489BUVSBBVPEU-G,9,3,0,0,3,0,10,-10,0,0.0,,fussball.de
24871,TuS 1890 Niederjosbach II,Hessen,Kreis Maintaunus,11,Kreisliga C,KLC Maintaunus Gr.2,0319G41IR000000CVS5489BUVV628VP4-G,14,5,0,0,5,13,30,-17,0,0.0,,fussball.de
